Date,Open,High,Low,Close,Volume,IJS Percent Change
2015-08-18,114.36,114.36,113.6,113.82,96368,-0.004721930745015812
2015-08-19,113.28,113.5,112.05,112.75,80082,-0.009400808293797192
2015-08-20,111.88,111.96,110.39,110.39,189308,-0.020931263858093074
2015-08-21,109.0,110.68,108.72,109.23,229950,-0.010508198206359287
2015-08-24,105.35,105.35,78.41,105.09,484476,-0.03790167536391098
2015-08-25,106.14,109.08,103.63,103.69,205816,-0.013321914549433878
2015-08-26,104.72,106.37,103.92,106.08,229840,0.02304947439483085
2015-08-27,106.94,108.39,105.92,107.87,291950,0.016874057315233948
2015-08-28,107.78,109.11,107.48,108.92,141905,0.009733939000649006
2015-08-31,108.52,109.51,108.35,109.29,107688,0.0033969886154976425
2015-09-01,108.2,108.28,105.96,106.25,162463,-0.02781590264434075
2015-09-02,107.33,107.54,106.2,107.51,526169,0.011858823529411922
2015-09-03,107.66,108.72,107.31,107.72,708528,0.001953306669147059
2015-09-04,106.65,107.4,106.31,106.58,68482,-0.010582992944671354
2015-09-08,107.99,108.81,107.64,108.66,93336,0.01951585663351474
2015-09-09,109.21,109.45,107.5,107.5,80010,-0.010675501564513135
2015-09-10,107.29,108.41,107.29,107.51,57429,9.302325581406201e-05
2015-09-11,107.0,107.7,106.54,107.62,64200,0.0010231606362198775
2015-09-14,107.81,107.81,107.0,107.16,84152,-0.004274298457535797
2015-09-15,107.23,108.66,107.23,108.53,60908,0.0127846211272864
2015-09-16,108.53,109.71,108.53,109.68,77876,0.010596148530360283
2015-09-17,109.59,111.04,109.23,109.52,90479,-0.0014587892049600093
2015-09-18,108.22,108.79,107.32,107.61,74292,-0.01743973703433155
2015-09-21,108.2,109.32,108.05,108.16,112641,0.0051110491590000695
2015-09-22,107.07,107.49,106.23,106.67,82875,-0.013775887573964418
2015-09-23,106.96,107.24,105.94,106.38,72985,-0.002718665041717472
2015-09-24,105.7,106.68,105.31,106.56,59164,0.0016920473773265332
2015-09-25,106.99,107.27,105.97,106.2,67215,-0.0033783783783783994
2015-09-28,105.97,105.98,103.85,103.98,153891,-0.020903954802259928
2015-09-29,104.04,104.48,103.2,103.54,168286,-0.004231582996730099
2015-09-30,104.4,104.93,103.89,104.79,207647,0.012072628935676954
2015-10-01,104.86,105.0,102.99,104.17,1675589,-0.005916595094951904
2015-10-02,103.18,105.32,102.44,105.27,274548,0.010559662090813049
2015-10-05,106.16,108.59,106.16,108.42,345672,0.029923055001424892
2015-10-06,108.41,109.31,107.78,108.31,87306,-0.001014572957019011
2015-10-07,108.84,109.92,108.33,109.84,94854,0.014126119471886245
2015-10-08,109.64,111.57,109.58,111.39,81908,0.014111434814275237
2015-10-09,111.66,111.91,111.13,111.3,70057,-0.000807971990304357
2015-10-12,111.36,111.52,110.85,111.37,99766,0.0006289308176101738
2015-10-13,110.86,111.84,110.15,110.21,61883,-0.010415731345963963
2015-10-14,110.25,110.68,108.95,109.12,58056,-0.00989020959985476
2015-10-15,109.3,111.21,108.5,111.21,70087,0.019153225806451513
2015-10-16,111.22,111.22,110.03,110.9,48523,-0.0027875191079937967
2015-10-19,110.31,111.14,110.11,110.84,110434,-0.0005410279531109508
2015-10-20,110.71,111.8,110.61,111.47,53512,0.005683868639480227
2015-10-21,111.75,111.75,109.82,109.83,102253,-0.014712478693818976
2015-10-22,110.34,111.59,110.28,110.89,111983,0.009651279249749622
2015-10-23,111.77,112.04,110.78,111.81,138168,0.00829651005500942
2015-10-26,111.84,111.95,111.11,111.23,70434,-0.005187371433682086
2015-10-27,110.72,110.89,109.42,109.71,124557,-0.013665378045491394
2015-10-28,109.98,112.85,109.98,112.85,158339,0.028620909670950656
2015-10-29,112.43,112.73,111.6,111.96,89083,-0.007886575099689819
2015-10-30,111.65,112.22,111.26,111.67,63360,-0.0025902107895676707
2015-11-02,111.56,113.88,111.56,113.57,105978,0.01701441748007504
2015-11-03,113.3,114.91,113.3,114.31,181736,0.006515805230254523
2015-11-04,114.48,114.65,113.55,113.91,275747,-0.003499256408013296
2015-11-05,113.82,114.66,113.3,114.4,86006,0.004301641646914378
2015-11-06,114.17,114.89,113.31,114.89,47098,0.004283216783216748
2015-11-09,114.79,114.79,112.9,113.28,278071,-0.014013404125685414
2015-11-10,112.91,113.66,112.8,113.59,223412,0.00273658192090398
2015-11-11,113.79,113.85,112.53,112.61,101139,-0.008627520028171576
2015-11-12,111.89,111.89,110.29,110.35,76039,-0.020069265606962094
2015-11-13,110.06,110.83,109.28,109.62,52282,-0.006615314907113645
2015-11-16,109.57,110.97,109.43,110.97,81326,0.012315270935960632
2015-11-17,111.1,111.92,110.32,110.44,86433,-0.004776065603316226
2015-11-18,110.83,112.19,110.39,112.11,51063,0.015121332850416502
2015-11-19,111.92,112.06,111.41,111.8,56950,-0.0027651413790027446
2015-11-20,112.17,113.06,112.17,112.47,150765,0.0059928443649373
2015-11-23,112.41,113.31,112.26,112.89,83348,0.0037343291544411628
2015-11-24,112.52,113.98,112.25,113.87,47300,0.008681016919124929
2015-11-25,113.8,114.5,113.63,114.4,54057,0.004654430490910633
2015-11-27,114.36,114.93,114.1,114.6,22225,0.0017482517482516613
2015-11-30,114.94,115.27,114.33,114.43,266706,-0.0014834205933681455
2015-12-01,114.84,115.27,114.35,115.18,113614,0.006554225290570592
2015-12-02,115.15,115.34,113.88,114.05,355315,-0.009810731029692765
2015-12-03,114.31,114.86,112.03,112.42,149901,-0.014291977202981143
2015-12-04,112.26,113.48,112.12,113.28,60396,0.007649884362213033
2015-12-07,113.23,113.23,111.17,111.55,69038,-0.015271892655367214
2015-12-08,110.55,111.29,109.85,110.54,110517,-0.009054235768713448
2015-12-09,110.35,111.23,108.89,109.24,69860,-0.011760448706350735
2015-12-10,109.14,109.94,108.84,109.31,147897,0.0006407909190773164
2015-12-11,108.25,108.32,106.87,107.18,141553,-0.0194858658860122
2015-12-14,107.18,107.54,105.99,106.69,287996,-0.004571748460533764
2015-12-15,107.31,108.24,107.14,108.05,157102,0.012747211547474047
2015-12-16,108.66,109.76,108.03,109.62,127284,0.014530310041647398
2015-12-17,109.93,110.05,108.25,108.44,196450,-0.010764459040321195
2015-12-18,107.94,107.94,106.43,106.67,130125,-0.01632239026189597
2015-12-21,107.28,107.77,106.68,107.35,433797,0.006374800787475321
2015-12-22,107.69,109.07,107.0,108.92,139178,0.014625058220773202
2015-12-23,109.54,110.7,109.49,110.61,120264,0.015515975027543094
2015-12-24,110.26,110.93,109.9,110.32,66371,-0.00262182442817116
2015-12-28,109.88,109.93,108.62,109.62,162903,-0.006345177664974555
2015-12-29,110.15,110.74,109.52,110.61,124465,0.009031198686371145
2015-12-30,110.55,110.76,109.48,109.49,111635,-0.010125666757074492
2015-12-31,109.07,109.33,108.07,108.16,145889,-0.012147228057356796
2016-01-04,106.59,106.59,104.83,106.09,463568,-0.019138313609467383
2016-01-05,106.44,106.46,105.52,106.3,398325,0.001979451409180877
2016-01-06,104.99,105.71,104.39,104.94,190926,-0.01279397930385695
2016-01-07,103.28,103.88,102.1,102.21,157245,-0.026014865637507212
2016-01-08,102.44,102.88,100.19,100.31,233582,-0.018589179140984124
2016-01-11,100.7,101.19,99.41,100.24,199153,-0.0006978367062108193
2016-01-12,101.02,101.31,98.61,100.15,199550,-0.0008978451715880853
2016-01-13,100.45,100.87,96.99,97.59,195427,-0.025561657513729408
2016-01-14,97.98,99.86,96.92,98.97,207458,0.014140793114048478
2016-01-15,96.42,97.72,95.12,97.57,327567,-0.014145700717389187
2016-01-19,98.4,98.4,95.41,96.34,250361,-0.01260633391411281
2016-01-20,95.11,97.52,93.0,96.65,193750,0.003217770396512387
2016-01-21,96.56,98.13,96.15,96.57,183178,-0.0008277289187792469
2016-01-22,98.03,98.94,97.59,98.64,271915,0.021435228331780243
2016-01-25,98.07,98.17,96.27,96.42,138191,-0.022506082725060828
2016-01-26,96.84,99.26,96.84,99.05,244731,0.027276498651731984
2016-01-27,98.67,99.64,97.5,97.9,131200,-0.011610297829379057
2016-01-28,98.9,99.41,98.2,98.44,145059,0.005515832482124505
2016-01-29,98.85,101.84,98.77,101.83,174983,0.034437220642015376
2016-02-01,101.04,101.71,99.97,101.21,164023,-0.006088579004222772
2016-02-02,100.03,100.18,98.68,99.11,322619,-0.020748937851990834
2016-02-03,99.96,100.13,97.66,99.77,292685,0.006659267480576991
2016-02-04,99.65,101.66,99.65,100.49,371006,0.007216598175804334
2016-02-05,100.11,100.36,98.74,98.78,271590,-0.01701661856901182
2016-02-08,97.82,98.67,96.86,98.44,430479,-0.0034419923061348445
2016-02-09,97.19,98.61,97.02,97.65,174287,-0.008025193010971043
2016-02-10,98.07,98.92,97.14,97.22,166195,-0.004403481822836786
2016-02-11,95.83,96.53,94.73,95.84,160254,-0.014194610162517995
2016-02-12,96.79,97.83,96.28,97.67,143021,0.01909432387312182
2016-02-16,98.74,99.92,98.16,99.76,139198,0.02139858707893927
2016-02-17,100.46,101.95,100.38,100.93,130749,0.011728147554129986
2016-02-18,100.98,101.1,100.21,100.84,149983,-0.0008917071237491969
2016-02-19,100.53,101.26,100.06,100.98,126138,0.0013883379611265845
2016-02-22,101.96,102.63,101.58,102.18,85265,0.011883541295306
2016-02-23,101.87,102.23,101.46,101.46,101288,-0.007046388725778119
2016-02-24,100.65,102.7,100.25,102.59,121547,0.01113739404691505
2016-02-25,102.85,103.52,102.26,103.49,139995,0.008772784871819761
2016-02-26,103.95,104.24,103.29,103.78,91703,0.002802203111411883
2016-02-29,103.78,104.97,103.68,103.95,85788,0.0016380805550202382
2016-03-01,104.68,105.71,104.3,105.71,74584,0.016931216931216797
2016-03-02,105.74,107.14,105.55,107.12,130417,0.013338378582915533
2016-03-03,107.18,108.7,107.18,108.6,273074,0.013816280806572045
2016-03-04,108.67,110.18,108.49,109.37,94350,0.0070902394106815425
2016-03-07,109.1,111.14,109.1,111.14,162545,0.01618359696443261
2016-03-08,110.45,110.45,108.27,108.36,66614,-0.025013496490912335
2016-03-09,108.85,109.31,108.32,109.06,48368,0.006459948320413522
2016-03-10,109.31,109.55,107.3,108.3,68393,-0.006968641114982632
2016-03-11,109.15,110.61,109.11,110.48,62083,0.020129270544783084
2016-03-14,110.19,110.33,109.36,110.01,64739,-0.004254163649529352
2016-03-15,109.28,109.28,108.26,108.49,60648,-0.013816925734024266
2016-03-16,107.98,109.69,107.91,109.3,173436,0.007466125910222221
2016-03-17,109.33,112.27,109.03,111.86,131152,0.023421774931381645
2016-03-18,112.45,113.07,112.29,112.79,76655,0.008313963883425757
2016-03-21,112.62,113.0,112.01,112.48,179648,-0.002748470609096554
2016-03-22,111.94,112.5,111.58,112.0,67249,-0.004267425320056972
2016-03-23,111.22,111.22,109.61,109.64,218114,-0.02107142857142852
2016-03-24,109.12,110.25,108.58,110.25,1472338,0.00556366289675303
2016-03-28,110.49,110.75,109.46,110.2,253375,-0.00045351473922894403
2016-03-29,109.96,113.16,109.72,113.16,84095,0.02686025408348458
2016-03-30,113.8,113.93,112.9,113.22,107233,0.0005302226935313126
2016-03-31,113.31,113.69,113.01,113.32,102903,0.0008832361773538633
2016-04-01,112.31,113.37,111.88,113.3,684002,-0.00017649135192376875
2016-04-04,113.21,113.35,111.81,111.94,995314,-0.01200353045013236
2016-04-05,111.07,111.52,110.35,110.4,1299457,-0.01375737001965327
2016-04-06,110.42,111.11,109.74,111.03,151677,0.0057065217391303324
2016-04-07,110.35,110.61,108.9,109.4,115344,-0.014680716923354042
2016-04-08,110.3,111.07,109.7,110.13,219807,0.006672760511882814
2016-04-11,110.68,111.79,110.21,110.21,79652,0.0007264142377190197
2016-04-12,110.34,111.92,110.19,111.51,169634,0.01179566282551514
2016-04-13,112.25,114.1,112.2,113.99,97934,0.022240157833378182
2016-04-14,113.97,114.15,113.4,113.82,98797,-0.001491358891130834
2016-04-15,113.42,114.38,113.42,114.19,119504,0.0032507467931821576
2016-04-18,113.6,115.08,113.58,114.98,115623,0.006918294071284858
2016-04-19,115.33,116.25,115.09,115.71,97171,0.006348930248738727
2016-04-20,115.74,116.22,115.23,115.67,85329,-0.00034569181574617414
2016-04-21,115.66,115.89,114.58,114.77,84690,-0.0077807555978214316
2016-04-22,114.81,116.22,114.81,116.1,79444,0.01158839417966373
2016-04-25,115.89,115.89,114.54,115.17,1118632,-0.008010335917312594
2016-04-26,115.64,116.98,115.49,116.93,275709,0.01528175740210136
2016-04-27,116.95,117.83,116.83,117.68,219501,0.0064140939023347165
2016-04-28,117.32,117.7,116.04,116.26,109415,-0.012066621346023099
2016-04-29,116.19,116.71,114.89,115.73,104766,-0.004558747634612059
2016-05-02,115.98,116.4,115.18,116.31,335863,0.005011665082519601
2016-05-03,115.55,115.55,113.72,114.6,491550,-0.014702089244261085
2016-05-04,114.1,115.5,113.81,114.0,1172977,-0.005235602094240788
2016-05-05,114.8,114.8,113.07,113.21,316515,-0.006929824561403564
2016-05-06,112.69,114.31,112.59,114.29,209562,0.009539793304478517
2016-05-09,114.51,114.51,113.41,113.72,124757,-0.0049873129757634915
2016-05-10,114.16,115.16,113.91,114.99,418499,0.011167780513541947
2016-05-11,114.84,114.84,113.61,113.65,76473,-0.011653187233672369
2016-05-12,114.14,114.32,112.43,113.24,145326,-0.003607567091949093
2016-05-13,112.83,113.52,111.93,112.06,276360,-0.010420346167431926
2016-05-16,112.39,113.71,112.28,113.15,197330,0.00972693200071384
2016-05-17,112.89,113.53,110.73,111.36,125065,-0.01581970835174551
2016-05-18,110.98,112.67,110.84,111.59,118616,0.0020653735632183423
2016-05-19,111.0,111.13,109.93,110.8,177111,-0.007079487409266116
2016-05-20,111.33,112.52,111.33,112.5,65256,0.01534296028880866
2016-05-23,112.58,112.99,112.06,112.24,211925,-0.0023111111111111526
2016-05-24,112.82,114.55,112.82,114.36,903748,0.018888096935139043
2016-05-25,114.5,115.46,114.29,115.2,274488,0.00734522560335793
2016-05-26,115.34,115.57,114.74,114.91,94541,-0.002517361111111116
2016-05-27,114.91,115.93,114.84,115.93,72166,0.008876512052911067
2016-05-31,116.21,116.76,115.7,116.24,97744,0.002674027430345838
2016-06-01,115.93,117.15,115.4,117.01,115409,0.006624225739848777
2016-06-02,116.61,117.57,116.45,117.57,124564,0.004785915733697799
2016-06-03,117.44,117.44,116.27,117.03,973331,-0.004593008420515354
2016-06-06,117.25,118.92,117.25,118.57,178509,0.0131590190549431
2016-06-07,118.57,119.44,118.38,119.02,128967,0.0037952264485114906
2016-06-08,119.23,120.2,119.12,119.95,107557,0.007813812804570608
2016-06-09,119.44,119.44,118.59,119.29,111760,-0.005502292621925808
2016-06-10,118.17,118.52,117.38,117.71,295808,-0.013245033112582849
2016-06-13,117.21,117.69,116.12,116.32,143624,-0.011808682354940148
2016-06-14,115.9,116.57,115.43,116.25,156594,-0.0006017881705638883
2016-06-15,116.51,117.39,116.17,116.27,454884,0.0001720430107525761
2016-06-16,115.58,116.31,114.53,116.25,68210,-0.00017201341704653483
2016-06-17,116.25,117.24,115.97,116.52,64669,0.0023225806451612208
2016-06-20,117.8,118.85,117.8,117.86,96471,0.011500171644353019
2016-06-21,117.54,117.57,116.41,117.19,173331,-0.005684710673680704
2016-06-22,117.36,117.89,116.54,116.61,155787,-0.004949227749807994
2016-06-23,117.78,118.84,117.78,118.78,125649,0.018609038675928335
2016-06-24,114.82,115.85,113.85,114.55,1119527,-0.03561205590166694
2016-06-27,113.16,113.16,110.26,110.77,292194,-0.03299869052815363
2016-06-28,111.78,112.6,111.38,111.97,249177,0.010833258102374232
2016-06-29,113.26,114.48,113.26,114.32,114542,0.020987764579798007
2016-06-30,114.64,116.83,114.16,116.83,357752,0.021955913226032298
2016-07-01,116.85,117.7,116.63,117.25,448235,0.003594967046135489
2016-07-05,116.76,117.2,114.58,115.31,179129,-0.016545842217484008
2016-07-06,114.76,116.13,114.45,115.87,889928,0.004856473853091625
2016-07-07,116.12,116.99,115.3,115.92,259922,0.0004315180806075958
2016-07-08,116.87,118.97,116.87,118.81,295765,0.02493098688750872
2016-07-11,119.6,120.38,119.35,120.24,500743,0.012036023903711834
2016-07-12,120.98,122.72,120.81,122.13,257864,0.01571856287425155
2016-07-13,122.62,122.73,121.45,122.04,222705,-0.0007369196757552876
2016-07-14,122.95,123.12,122.07,122.12,101354,0.0006555227794164953
2016-07-15,122.48,123.03,122.07,122.5,147265,0.0031116934163117893
2016-07-18,122.26,123.04,122.07,122.64,144366,0.0011428571428571122
2016-07-19,122.36,122.56,121.56,121.85,101283,-0.006441617742987682
2016-07-20,122.07,122.79,121.29,122.39,151645,0.004431678292983188
2016-07-21,122.28,122.79,121.51,121.82,211704,-0.004657243238826769
2016-07-22,121.76,122.73,121.41,122.54,68558,0.005910359546872579
2016-07-25,122.15,122.46,121.68,122.09,82375,-0.00367227027909256
2016-07-26,121.98,123.0,121.91,122.9,114783,0.00663444999590479
2016-07-27,123.12,123.47,122.23,123.08,117819,0.0014646053702196404
2016-07-28,122.8,122.86,122.1,122.4,121124,-0.0055248618784530246
2016-07-29,122.2,123.29,121.66,122.74,98579,0.002777777777777768
2016-08-01,122.76,123.1,121.84,122.56,119211,-0.0014665145836727511
2016-08-02,122.5,122.65,120.51,120.67,159138,-0.015421018276762455
2016-08-03,120.41,121.38,120.1,121.38,385721,0.005883815364216449
2016-08-04,121.29,122.0,121.15,121.23,114284,-0.0012357884330201907
2016-08-05,121.93,123.41,121.83,123.09,154492,0.015342736946300395
2016-08-08,123.13,123.7,123.07,123.3,182142,0.0017060687301972965
2016-08-09,123.4,123.65,123.04,123.21,132224,-0.0007299270072993469
2016-08-10,123.31,123.53,122.19,122.7,150766,-0.0041392744095446465
2016-08-11,123.14,123.69,122.93,123.37,108382,0.005460472697636609
2016-08-12,123.09,123.48,122.52,123.12,180419,-0.0020264245764772815
2016-08-15,123.3,124.6,123.3,124.33,79577,0.009827810266406667
2016-08-16,124.06,124.11,123.4,123.55,137736,-0.006273626638783836
2016-08-17,123.5,123.5,122.6,123.27,997871,-0.002266288951841333
2016-08-18,123.34,124.29,123.24,124.03,102893,0.006165328141478188
2016-08-19,123.61,124.2,123.3,124.08,98593,0.0004031282754171084
2016-08-22,123.84,124.44,123.34,124.35,110583,0.0021760154738876825
2016-08-23,124.78,125.56,124.78,125.19,172754,0.006755126658624766
2016-08-24,124.96,125.06,124.09,124.32,137330,-0.00694943685597893
2016-08-25,123.99,125.03,123.8,124.79,136825,0.003780566280566333
2016-08-26,125.02,125.8,123.59,124.23,120338,-0.004487539065630264
2016-08-29,124.37,125.26,124.37,124.9,132865,0.0053932222490542525
2016-08-30,124.92,125.24,124.39,124.85,71823,-0.0004003202562050667
2016-08-31,124.68,124.76,123.45,124.13,120962,-0.005766920304365208
2016-09-01,124.12,124.38,122.77,124.04,131488,-0.0007250463224038883
2016-09-02,124.63,125.61,124.63,125.61,92501,0.012657207352466893
2016-09-06,125.96,125.96,124.71,125.42,226968,-0.0015126184221001537
2016-09-07,125.27,126.24,125.16,126.21,230602,0.006298835911337841
2016-09-08,126.07,126.07,125.66,125.96,207400,-0.0019808256081134124
2016-09-09,124.93,124.93,121.92,121.94,145628,-0.03191489361702127
2016-09-12,121.35,123.31,121.28,123.3,113137,0.011153026078399186
2016-09-13,122.29,122.49,120.29,120.94,228500,-0.01914030819140311
2016-09-14,121.03,121.43,120.21,120.36,74313,-0.00479576649578306
2016-09-15,120.35,121.93,120.27,121.84,76146,0.012296444001329343
2016-09-16,121.23,121.71,121.03,121.61,59350,-0.0018877216021011556
2016-09-19,122.12,123.18,121.82,122.5,73868,0.007318477098922749
2016-09-20,122.97,123.02,121.86,121.86,72443,-0.005224489795918386
2016-09-21,122.31,123.86,122.21,123.8,88922,0.01591990809125221
2016-09-22,124.59,125.85,124.59,125.85,110798,0.016558966074313286
2016-09-23,125.6,125.81,124.9,124.9,97897,-0.007548669050456813
2016-09-26,123.93,124.21,123.13,123.21,140228,-0.01353082465972788
2016-09-27,122.99,123.54,122.72,123.27,78904,0.00048697345994641594
2016-09-28,123.34,124.75,122.98,124.75,106034,0.012006165328141583
2016-09-29,124.71,124.84,123.31,123.42,116530,-0.010661322645290516
2016-09-30,124.04,125.32,123.48,124.81,293291,0.01126235618214233
2016-10-03,124.35,124.69,123.85,124.43,1813033,-0.0030446278343081445
2016-10-04,124.73,124.87,123.17,123.63,258597,-0.0064293176886603964
2016-10-05,124.17,125.09,124.12,124.44,219968,0.006551807813637511
2016-10-06,124.25,124.59,123.25,124.36,152808,-0.0006428801028608433
2016-10-07,124.58,124.84,122.74,123.18,96050,-0.009488581537471785
2016-10-10,123.93,124.99,123.93,124.48,58293,0.010553661308653872
2016-10-11,124.08,124.19,121.87,122.57,125681,-0.01534383033419029
2016-10-12,122.58,123.5,122.19,122.92,229295,0.002855511136493405
2016-10-13,121.99,122.09,120.93,121.5,117174,-0.011552229092092414
2016-10-14,121.9,122.59,121.27,121.38,513785,-0.0009876543209876854
2016-10-17,121.38,121.82,121.12,121.15,219267,-0.0018948755972976183
2016-10-18,122.32,122.32,121.45,121.76,154937,0.005035080478745346
2016-10-19,121.96,122.96,121.39,122.53,265373,0.006323915900131372
2016-10-20,122.15,122.41,121.24,121.8,161880,-0.005957724638864015
2016-10-21,120.98,121.89,120.67,121.53,142425,-0.002216748768472887
2016-10-24,122.38,123.12,121.94,122.47,142290,0.007734715708055617
2016-10-25,122.36,122.59,121.26,121.53,138120,-0.007675349065077164
2016-10-26,120.97,122.0,120.63,120.9,95651,-0.005183905208590467
2016-10-27,121.09,121.1,119.65,119.85,125609,-0.008684863523573338
2016-10-28,119.72,120.53,119.14,119.46,158933,-0.0032540675844806577
2016-10-31,119.69,120.2,119.1,120.14,155050,0.005692281935375965
2016-11-01,120.41,120.41,117.87,118.48,209355,-0.013817213251206883
2016-11-02,118.31,118.61,117.08,117.22,147337,-0.010634706279540884
2016-11-03,117.53,118.05,116.91,117.1,331863,-0.0010237160894045472
2016-11-04,117.34,118.9,117.21,117.73,108368,0.005380017079419375
2016-11-07,119.78,120.84,119.78,120.58,190883,0.024207933406948046
2016-11-08,120.28,121.39,119.68,120.87,96224,0.00240504229557148
2016-11-09,119.88,124.99,119.88,124.73,229049,0.03193513692396799
2016-11-10,125.94,128.01,125.36,127.31,317370,0.02068467890643788
2016-11-11,127.51,130.88,127.4,130.62,373926,0.025999528709449438
2016-11-14,132.13,134.03,131.88,132.91,245388,0.017531771551064113
2016-11-15,132.6,133.48,131.9,133.26,260205,0.0026333609209239217
2016-11-16,132.98,133.58,132.72,133.46,156895,0.0015008254539998767
2016-11-17,133.83,134.53,133.44,133.76,201990,0.0022478645286976295
2016-11-18,133.91,134.3,133.6,134.16,175701,0.0029904306220096544
2016-11-21,134.83,135.25,133.86,134.79,258922,0.004695885509838904
2016-11-22,135.43,137.02,135.21,137.0,312594,0.0163958750649158
2016-11-23,137.0,137.8,136.37,137.72,369484,0.005255474452554809
2016-11-25,137.94,138.19,137.74,138.19,95785,0.003412721463839752
2016-11-28,138.26,138.26,136.33,136.55,215862,-0.01186771835878131
2016-11-29,136.55,137.28,136.18,136.53,282400,-0.00014646649578919924
2016-11-30,137.23,137.62,135.91,136.17,237374,-0.002636783124588149
2016-12-01,136.76,137.3,135.44,135.93,186002,-0.0017625027539104332
2016-12-02,136.0,136.89,135.9,136.2,125283,0.0019863164864266647
2016-12-05,137.2,138.85,137.15,138.75,284586,0.018722466960352513
2016-12-06,138.99,140.45,138.18,140.24,348323,0.010738738738738762
2016-12-07,140.18,142.08,139.91,141.85,302631,0.01148031945236716
2016-12-08,142.26,144.34,141.87,144.18,305768,0.016425801903419135
2016-12-09,144.69,144.87,143.78,144.6,284122,0.0029130253849354304
2016-12-12,144.5,144.9,142.71,143.03,287800,-0.010857538035961234
2016-12-13,143.61,144.3,142.1,142.97,381187,-0.00041949241417882366
2016-12-14,142.57,142.91,140.76,141.01,176578,-0.01370916975589287
2016-12-15,141.21,143.15,140.88,142.35,168877,0.009502872136727847
2016-12-16,142.72,143.53,141.31,141.56,163377,-0.0055497014401123534
2016-12-19,141.74,142.57,141.41,142.12,109658,0.00395591975134213
2016-12-20,142.72,143.94,142.56,143.66,160751,0.010835913312693402
2016-12-21,143.01,143.1,142.22,142.25,198891,-0.009814840595851249
2016-12-22,142.19,142.29,140.22,140.62,169582,-0.011458699472759237
2016-12-23,140.78,141.22,140.53,141.07,122559,0.003200113781823166
2016-12-27,141.29,142.43,141.24,141.91,140172,0.005954490678386604
2016-12-28,142.15,142.32,139.92,140.37,152429,-0.010851948418011403
2016-12-29,140.52,141.44,139.87,140.63,155914,0.0018522476312601288
2016-12-30,140.87,140.87,139.57,140.01,179107,-0.00440873213396864
2017-01-03,141.59,142.05,139.93,141.08,1244244,0.007642311263481361
2017-01-04,141.83,143.81,141.8,143.67,455837,0.01835837822512043
2017-01-05,143.3,143.3,140.54,141.2,447163,-0.0171921765156261
2017-01-06,141.56,141.6,140.37,140.45,311549,-0.005311614730878156
2017-01-09,140.02,140.4,138.9,138.97,316054,-0.010537557849768509
2017-01-10,139.1,140.64,138.92,140.26,176122,0.009282578973879296
2017-01-11,140.34,140.9,139.5,140.75,205849,0.0034935120490517946
2017-01-12,140.63,140.63,137.54,139.11,272735,-0.011651865008880935
2017-01-13,139.4,140.64,139.4,140.12,146683,0.007260441377327176
2017-01-17,139.59,139.74,138.23,138.43,169097,-0.012061090493862392
2017-01-18,138.66,138.87,137.88,138.82,144014,0.0028173083869103
2017-01-19,138.97,139.21,136.78,137.3,174725,-0.010949430917735037
2017-01-20,137.69,138.42,137.4,138.04,184452,0.005389657683903648
2017-01-23,137.74,138.07,136.62,137.33,181729,-0.00514343668501871
2017-01-24,137.84,139.83,137.78,139.37,208772,0.014854729483725349
2017-01-25,140.45,141.18,140.45,140.96,164519,0.011408481021740746
2017-01-26,140.95,141.17,139.77,139.97,294983,-0.007023269012485844
2017-01-27,140.07,140.29,138.72,139.33,159382,-0.004572408373222703
2017-01-30,138.41,138.45,136.17,137.21,575308,-0.015215675016148733
2017-01-31,136.87,138.56,136.33,138.32,626543,0.008089789373952216
2017-02-01,139.25,139.91,137.64,138.12,139583,-0.0014459224985540198
2017-02-02,138.11,138.54,137.16,137.48,195026,-0.004633651896901347
2017-02-03,138.66,139.75,138.13,139.63,659939,0.015638638347396094
2017-02-06,139.26,139.5,137.98,138.35,224935,-0.009167084437441853
2017-02-07,138.5,139.14,137.4,137.77,165510,-0.004192265992049027
2017-02-08,137.09,137.65,136.27,137.52,177584,-0.0018146185671771287
2017-02-09,137.7,139.92,137.7,139.78,157313,0.01643397324025586
2017-02-10,140.46,141.14,140.0,141.0,206637,0.008728001144655773
2017-02-13,141.7,142.11,140.8,141.09,116441,0.0006382978723404875
2017-02-14,140.67,141.64,140.39,141.54,159734,0.00318945354029343
2017-02-15,141.07,142.52,140.94,142.38,222356,0.005934718100890191
2017-02-16,142.28,142.54,140.83,141.8,101287,-0.004073605843517236
2017-02-17,141.45,141.57,140.8,141.57,154587,-0.0016220028208745463
2017-02-21,141.98,142.89,141.86,142.82,117502,0.008829554284099705
2017-02-22,142.74,142.74,141.78,142.26,167503,-0.00392101946506096
2017-02-23,142.58,142.63,140.6,141.35,93455,-0.006396738366371446
2017-02-24,140.24,141.4,140.06,141.36,109829,7.074637424842045e-05
2017-02-27,141.14,142.74,140.94,142.62,172869,0.008913412563667178
2017-02-28,142.02,142.02,140.17,140.19,386689,-0.017038283550694144
2017-03-01,141.97,143.27,141.97,142.76,246212,0.01833226335687277
2017-03-02,142.76,142.76,141.2,141.35,162054,-0.009876716166993482
2017-03-03,141.34,141.92,140.03,140.67,155671,-0.004810753448885818
2017-03-06,139.88,139.89,138.77,139.33,204901,-0.009525840619890369
